We don’t have the tools that we need.”   This inside look into NYC hospitals is terrifying. We are the epicenter of the national #COVID19 outbreak but there is a shortage of medical supplies. Every day that they are unequipped we jeopardize lives. https://t.co/fgARiv942M,2020-3-26 17:45:04,Twitter for iPhone,10,14,covid; ,,,,
Not relevant?    MILLIONS of Americans the largest number in our nation’s history are unemployed due to the #coronavirus crisis. Their financial hardship should be Mnuchin’s focus. Don’t minimize this.  https://t.co/A6HC2ziJaC,2020-3-26 16:55:28,Twitter Web App,11,30,corona; ,,,,
Thursday March 26th #Coronavirus update for #NY12 including: - My fight to bring 20000 ventilators to NY  - The 3rd #COVID19 response bill - Street closures in NYC https://t.co/PFSj64P0cw,2020-3-26 16:45:09,Twitter Web App,3,13,covid; corona; ,,,,
Couldn’t have said it better @RepJerryNadler. Places like @TheJewishMuseum @MovingImageNYC @elmuseo @Guggenheim @MoMAPS1 and @MuseumModernArt   need our help so that they can pay their employees now and reopen after the #coronavirus crisis. https://t.co/b0hGvrCIN0,2020-3-26 14:15:07,Twitter Web App,52,212,corona; ,,,,
NY is the epicenter of our national #CoronavirusPandemic. As our #COVID19 cases continue to rise so does our urgent need for ventilators.    Today I led the entire NY Congressional delegation in requesting @HHSgov provide NY 20000 ventilators from the national stockpile. https://t.co/nkeIj3vSMh,2020-3-25 22:30:58,Twitter Web App,132,375,covid; corona; ,,,,
Heartbreaking.    Americans of many different ages and walks of life have died from #COVID19. For them and for the safety of the American people please practice social distancing and #StayHome.  https://t.co/SoSILauTEX,2020-3-25 19:20:07,Hootsuite Inc.,6,13,covid; ,,,,
HUGE thank you to the 6000 mental health professionals who are volunteering to provide free mental health services to New Yorkers during the #CoronavirusPandemic. Please don’t hesitate to call the Mental Health Hotline if you need assistance or someone to talk to. https://t.co/sY7Z8K93OQ,2020-3-25 17:10:02,Twitter Web App,5,23,corona; ,,,,
The Latest: March 25th updates from Congress NYS and NYC on #coronavirus for #NY12. Find information on new federal legislation and local efforts to create more open space for NYers here  https://t.co/9GkBlUtgQt,2020-3-25 17:05:42,Twitter Web App,2,2,corona; ,,,,
Setting an arbitrary deadline and rushing our nation's response to #COVID19 is dangerous &amp; ignores guidance from experts. We've got to do everything we can to save American lives. Trump should be prioritizing health and safety above anything else. https://t.co/LHF9ttPVJi,2020-3-25 16:05:02,Twitter for iPhone,5,21,covid; ,,,,
NY has one of the highest costs of living in our nation &amp; the stimulus should take the geographical cost of living into account. Proud to join @RepMaxRose &amp; members of the NY delegation from both sides of the aisle in calling for #COLA to be considered in #COVID19 response bill. https://t.co/mNPs2ubHIw,2020-3-24 21:35:37,Twitter for iPhone,12,35,covid; ,,,,
Reliable transit is an essential part of our efforts to combat #COVID19 &amp; our transportation sector needs assistance. Proud to support @RepJerryNadler in this effort to ensure the Port Authority can recover during this difficult time and continue its critical service. https://t.co/jPWzOK13AH,2020-3-24 21:10:03,Twitter for iPhone,3,14,covid; ,,,,
Last night I joined with my fellow @HouseDemocrats Committee Chairs to introduce the Take Responsibility for Workers and Families Act. More on that legislation and other #coronavirus updates for #NY12 here:  https://t.co/1n1jqbBHTZ,2020-3-24 16:56:50,Twitter Web App,4,11,corona; ,,,,
NYC is the epicenter of the #CoronavirusPandemic in the United States. ALL New Yorkers must practice social distancing &amp; follow health guidelines.   These are difficult times but I know we can all work together to #FlattenTheCurve and save lives.  https://t.co/tO9lx2e6Co,2020-3-23 20:25:05,Hootsuite Inc.,9,23,corona; ,,,,
The @MTA desperately needs federal funding to continue servicing our heroes on the front lines of the #CoronavirusPandemic.   Over the weekend my colleagues and I urged House leadership to include emergency funding for the @MTA in the federal stimulus.  https://t.co/sZTkl6EoYI,2020-3-23 19:45:09,Hootsuite Inc.,11,21,corona; ,,,,
An update on #COVID19 for #NY12 this Monday March 23:  https://t.co/LPsSuoObfU,2020-3-23 18:50:11,Twitter Web App,1,2,covid; ,,,,
Cashiers nursing assistants and paramedics face the highest risk of #COVID19 exposure &amp; also earn less than $35000 a year.   These workers are heroes &amp; our nation must treat them as such by guaranteeing them financial support &amp; proper protective gear. https://t.co/b4JYhnfgAP,2020-3-23 17:35:05,Hootsuite Inc.,50,80,covid; ,,,,
I stand with @32BJSEIU &amp; contracted airport workers who keep our airports running &amp; are on the front lines of #COVID19. Airlines are laying off thousands of workers during this crisis. Any bailout or funding MUST #ProtectAllWorkers.   #AirlinesLaidMeOff #PovertyDoesntFly https://t.co/2k4C7EDmL3,2020-3-23 17:05:57,Twitter for iPhone,10,21,covid; ,,,,
Proud to join @RepKatiePorter in this effort to enact remote voting for Congress. We should be modeling social distancing behavior &amp; following medical experts’ guidance on how to #FlattenTheCurve and slow the spread of #coronavirus. https://t.co/ly9FSdWyDV https://t.co/kuSUESIEiA,2020-3-23 15:55:00,Twitter Web App,12,30,corona; ,,,,
REMINDER: FREE breakfast lunch and dinner meals are available for pickup to all NYC students during the #CoronavirusOutbreak.   More info ⬇️ https://t.co/Wlk5vDl0hk,2020-3-23 15:41:00,Twitter Web App,10,18,corona; ,,,,
REMINDER: NYS on PAUSE executive order begins tonight Sun March 22 at 8pm.  That and other updates on #coronavirus for #NY12 here:  https://t.co/J1HszAa1yE,2020-3-22 23:59:24,Twitter for iPhone,10,25,corona; ,,,,
Medical professionals who are on the front lines of the #CoronavirusPandemic have been sounding the alarm about the shortage of medical supplies for weeks.   Once again I am calling on @realDonaldTrump to invoke the Defense Production Act NOW. Lives are on the line. https://t.co/qbFEGXNQL8,2020-3-22 22:15:21,Twitter for iPhone,21,67,corona; ,,,,
Museums in New York State support 61000 jobs &amp; play an invaluable role in preserving American art history and culture.   Today my NY colleagues and I wrote a letter to House leadership requesting emergency funding for nonprofit museums during the #CoronavirusPandemic. https://t.co/NadbTHTkhk,2020-3-21 23:35:27,Twitter Web App,77,255,corona; ,,,,
Today I requested that House leadership include critical financial support for the @MTA in the stimulus.  Reliable mass transit is vital to our region’s efforts to combat the #CoronavirusPandemic. Without a fully functioning @MTA our national response will be incapacitated. https://t.co/tGOPA7DcW1,2020-3-21 22:06:40,Twitter Web App,10,41,corona; ,,,,
An update on #coronavirus for #NY12 (Saturday March 21): https://t.co/KKMJUlVc1R,2020-3-21 21:20:18,Twitter for iPhone,5,8,corona; ,,,,
During the #CoronavirusOutbreak supermarkets and vendors may be depleted of WIC-eligible foods and formula. We must ensure that WIC recipients can access the food they need. I’m proud to join this effort  to protect American families &amp; I thank @RepLindaSanchez for her leadership. https://t.co/Bix73DpyUB,2020-3-21 15:50:05,Twitter for iPhone,9,21,corona; ,,,,
March 20th #CoronaVirusUpdate for #NY12:  https://t.co/gjS098SblO,2020-3-20 20:07:37,Twitter Web App,2,2,corona; ,,,,
If you do need to come to the VA facility please be aware that they are conducting active screenings for all patients and employees to protect everyone who comes to VA. Screenings include taking your temperature &amp; asking about any #COVID19 symptoms.,2020-3-20 19:04:53,Twitter Web App,3,7,covid; ,,,,
At this time all NYC Veterans who use VA &amp; need to be admitted to the hospital for #COVID19 care will be admitted to the Brooklyn site so the VA can concentrate all its inpatient efforts for COVID-19 at one place.,2020-3-20 19:04:53,Twitter Web App,1,5,covid; ,,,,
If you have a scheduled VA appointment please call Centralized Scheduling at 877-877-9267 to see if your appointment can be changed to a telephone or telehealth visit to mitigate the spread of #COVID19. The VA encourages you to use the mail-out pharmacy for your prescriptions.,2020-3-20 19:04:53,Twitter Web App,2,5,covid; ,,,,
During the #COVID19 pandemic the VA wants to help veterans stay safely at home while still addressing health concerns. The goal is to keep you at home minimize your travel and ensure providers are prepared to treat you the best way possible during this difficult time.,2020-3-20 19:04:52,Twitter Web App,1,5,covid; ,,,,
If you have a fever cough shortness of breath – please stay home and contact the VA Nurses’ Helpline at 800-877-6976. Tell them about any known contact with someone who has #COVID19 &amp; how you are feeling. VA nurses will discuss your appointment options &amp; answer your questions.,2020-3-20 19:04:52,Twitter Web App,2,5,covid; ,,,,
For many people experiencing homelessness self-quarantine &amp; social distancing protocols aren’t  possible. The City must listen to homeless advocacy groups &amp; ensure shelters have the proper resources and procedures to limit the impact of #COVID19. We have to keep all NYers safe. https://t.co/YTILnSDsb6,2020-3-20 18:15:55,Twitter Web App,14,25,covid; ,,,,
Informative list of what #COVID19 mitigation measures have been enforced in NY State so far. We all have to do our part to #FlattenTheCurve &amp; I’m glad NY has taken these actions to protect our health and safety. https://t.co/Ie0hS4Nrge,2020-3-20 17:25:06,Hootsuite Inc.,10,16,covid; ,,,,
Every day that healthcare providers are forced to ration #COVID19 tests the Trump Admin endangers the health and safety of the American people. No more excuses @OversightDems are demanding a plan by Tuesday. Lives are on the line.  https://t.co/ulTDMntWet,2020-3-20 16:05:13,Hootsuite Inc.,54,83,covid; ,,,,
Our City’s first responders are on the front line of this epidemic &amp; the number of positive #COVID19 cases is growing. We've got to ensure they are protected &amp; can take precautions to mitigate the spread of the #CoronavirusOutbreak while on the job.  https://t.co/lUknu8zdlJ,2020-3-20 15:31:01,Twitter Web App,5,9,covid; corona; ,,,,
So encouraged to see #LIC come together to help New Yorkers during the #CoronavirusOutbreak! https://t.co/vzZkzNnwJ2,2020-3-19 20:35:03,Twitter for iPhone,5,8,corona; ,,,,
Testimony from senior health officials has a profound impact on decision makers. We need facts from experts and transparency from the Trump Administration not political spin during the #CoronavirusOutbreak. https://t.co/GmyIrpvl4z,2020-3-19 19:35:04,Hootsuite Inc.,8,11,corona; ,,,,
.@ICEgov has finally scaled back its enforcement operation. As the Chair of @OversightDems I've demanded answers from ICE about their response to #CoronavirusOutbreak &amp; will continue to push them to make decisions that protect the health of undocumented Americans. https://t.co/ZpuwftBBII,2020-3-19 18:10:26,Twitter Web App,6,8,corona; ,,,,
In addition to helping you navigate federal resources &amp; agencies as we all contend with the impacts of #coronavirus I’m dedicated to sharing important verified information with you frequently &amp; reliably.  Here’s an update from Thursday March 19: https://t.co/daxS8WTTrs,2020-3-19 17:50:12,Twitter for iPad,7,9,corona; ,,,,
I'm so proud of NY! Thank you @jessicaramos &amp; the other legislators who made this happen.    I'll keep working hard in Congress to provide sick leave for every single hardworking American impacted by the #CoronavirusOutbreak.  https://t.co/SAXaqYWagS,2020-3-19 17:35:03,Twitter Web App,2,12,corona; ,,,,
Educators are facing unprecedented challenges due to #COVID19. As a former teacher I wanted to share that @SmithsonianEdu is offering FREE lessons and activities for educators seeking #OnlineLearning resources.   Check it out: https://t.co/X3iYTL4rCc,2020-3-18 19:35:08,Hootsuite Inc.,13,20,covid; ,,,,
Last week I joined 50+ of my colleagues in calling on President Trump to invoke the #DefenseProductionActNow.   Glad that today he is acting. We must use every single resource available to to combat the #CoronavirusOutbreak. https://t.co/ex7SHWiAje,2020-3-18 17:40:04,Twitter for iPad,12,18,corona; ,,,,
NYC has to be creative in our solutions to expand hospital bed and medical capacity during the #CoronavirusOutbreak. I’m glad our city is being proactive and thinking about how to convert existing facilities into temporary medical centers.  https://t.co/Ad8KBLMEy9,2020-3-18 16:40:05,Hootsuite Inc.,7,17,corona; ,,,,
Today 106 Members joined my call for an immediate end to foreclosure &amp; eviction against American homeowners.  The Trump Admin can do this NOW &amp; they must act to assure homeowners that #coronavirus will not mean losing their homes.  Full letter here: https://t.co/RMpJculeXJ,2020-3-18 14:52:52,Twitter for iPad,137,508,corona; ,,,,
Battling the #coronavirus is profoundly impacting hardworking NYers across our city especially those dependent on hourly wages &amp; contract work.  I want to hear from you about how #COVID19 is affecting your work. Please share your experiences here: https://t.co/U8peLUV9Kw,2020-3-17 20:52:46,Twitter for iPad,9,4,covid; corona; ,,,,
Changes brought on by #COVID19 are affecting students’ education loans housing &amp; food security.  #NY12: I want to hear from YOU about how your pursuit of higher education has been affected by #coronavirus.  Please share your experiences with me here: https://t.co/N5zPfEmzhX,2020-3-17 19:50:30,Twitter for iPad,8,8,covid; corona; ,,,,
ICYMI: During the #CoronavirusOutbreak the New York State court system is temporarily suspending all non-essential matters including housing court cases &amp; eviction proceedings statewide.  https://t.co/Sh9aG4eaKH,2020-3-17 17:55:15,Twitter Web App,4,6,corona; ,,,,
ATTENTION NYC nightlife workers freelancers and businesses impacted by #COVID19: The NYC Office of Nightlife is gathering information to determine the financial impact of the #CoronvirusOutbreak. If you are able to please fill out this survey ⬇️ https://t.co/Y5if7DF9KJ,2020-3-17 17:40:08,Twitter Web App,21,16,covid; ,,,,
NY State of Health &amp; New York State Department of Financial Services have announced a special enrollment period for uninsured NYers during the #CoronavirusOutbreak.   More info ⬇️ https://t.co/IsUiRWjuss,2020-3-17 17:01:05,Twitter for iPhone,13,12,corona; ,,,,
Last week @RepRaskin &amp; I asked @DHSgov to explain how they’re going to prevent the spread of #COVID19 in detention centers.  DHS has a history of failing to prevent the spread of disease among vulnerable populations and we cannot allow that to happen with #coronavirus. https://t.co/vKeCageBRk,2020-3-17 14:21:22,Twitter for iPhone,34,63,covid; corona; ,,,,
As universities close to mitigate the spread of #COVID19 students must have the financial resources they need to properly evacuate. During this difficult and uncertain time we must ensure that everyone is safe no matter their financial situation.  https://t.co/6tHUB4QaLo,2020-3-16 18:45:11,Hootsuite Inc.,8,14,covid; ,,,,
A helpful list of NYC #COVID19 information and resources.  For additional #COVID19 related recources please call 311. https://t.co/PSrDaKRuAz,2020-3-16 17:30:32,Twitter for iPhone,5,6,covid; ,,,,
For NY #COVID19 related questions &amp; resources please call 311 or visit the New York State Department of Health website.                 https://t.co/s8W0S9nob3,2020-3-16 16:45:10,Twitter Web App,2,3,covid; ,,,,
REMINDER: To mitigate the spread of #COVID19 my offices will be physically closed. My staff and I are dedicated to serving #NY12 &amp; will be available to assist with casework + questions.   For urgent federal casework matters call (212)-860-0606 or email urgentNY12@mail.house.gov https://t.co/H0dntRyfEl,2020-3-16 16:45:10,Twitter Web App,12,21,covid; ,,,,
IMPORTANT REMINDER: Meals are available in NYC public schools from 7:30am-1pm this week. This is every NYC public school so you may go to the one closest to you.    For additional #COVID19 resources please call 311   More info on NYC school closings⬇️ https://t.co/BTjZXPLN7t,2020-3-16 16:25:04,Twitter Web App,31,38,covid; ,,,,
Late last night we passed the #FamiliesFirst #Coronavirus Response Act.    This legislation: 💉 Guarantees free testing 👪 Provides paid leave 💵 Supports strong unemployment benefits 🍲 Expands food assistance #ForThePeople   Now the Senate must act. https://t.co/gFTlzybHd0,2020-3-14 16:10:38,Twitter Media Studio,5,31,corona; ,,,,
Very saddened to hear of NYC’s first #COVID19 related death an 82 year old woman who had emphysema.   My heart is with her loved ones during this difficult time &amp; I encourage every NYer to continue taking precautionary measures to protect themselves and those most at risk.,2020-3-14 15:49:55,Twitter for iPhone,9,32,covid; ,,,,
#Breaking🚨: The House just passed the #FamiliesFirst #Coronavirus Response Act because we recognize the seriousness of the public health epidemic. The Senate must pass this critical bill to protect the American people. https://t.co/GSEulZfjGy,2020-3-14 4:54:36,Twitter Web App,21,56,corona; ,,,,
Encouraged by this news to help those strapped by student loans.   As people around the country contend with the economic fallout of #coronavirus we need to do all we can to help.   But this wouldn’t even be an issue if we forgave all student loan debt. https://t.co/4ZmerKKqXM,2020-3-14 0:49:11,Twitter for iPhone,12,33,corona; ,,,,
As a former teacher I know that teachers always work tirelessly for their students. Here is a list of helpful resources for #COVID19 updates lesson plan ideas and suggestions for teachers as we all navigate the #CoronavirusPandemic.  https://t.co/mEsFFpcduY,2020-3-13 19:25:09,Twitter Web App,4,13,covid; corona; ,,,,
Important NYC #COVID19 info ⬇️ https://t.co/8Dc8nI1Nme,2020-3-13 19:10:07,Twitter Web App,5,9,covid; ,,,,
In the midst of this crisis some lawmakers are still downplaying the severity of the #CoronavirusPandemic. It’s not a matter of partisan politics the Trump Admin clearly was not prepared for &amp; mismanaged the spread of #COVID19.  https://t.co/cuBisG2ToF,2020-3-13 18:50:19,Twitter Web App,7,20,covid; corona; ,,,,
ANNOUNCEMENT: Out of an abundance of caution my office will be taking steps to mitigate the spread of COVID-19. https://t.co/xzB7BLeyRY,2020-3-12 21:19:36,Twitter Web App,15,32,covid; ,,,,
Detention facilities are particularly vulnerable to the spread of #COVID19. As the Chair of @OversightDems I'm demanding info from @DHSgov to determine their response to the #CoronavirusPandemic &amp; ensure they have a plan to protect those in custody. https://t.co/3FqvPyothy,2020-3-12 17:45:10,Twitter Web App,31,57,covid; corona; ,,,,
The @HouseDemocrats emergency Coronavirus supplemental bill was a critical first step but additional action is needed to put families safe &amp; protect the American people from #COVID19. That’s why I’m voting to pass the #FamiliesFirst #Coronavirus Response Act. https://t.co/CQ1DTFymZs,2020-3-12 17:35:41,Twitter Web App,12,24,covid; corona; ,,,,
Strategic errors &amp; the failure of leadership have impaired our response to the #CoronavirusOutbreak. We need FACTS to understand the scope of this public health crisis.   WATCH: My opening statement during today’s @OversightDems hearing on the Trump Admin’s response to #COVID19. https://t.co/Flw51LrOks,2020-3-11 19:16:59,Twitter Media Studio,85,204,covid; corona; ,,,,
Dr. Fauci is our nation's leading expert on infectious diseases &amp; I'm honored he's testifying at the @OversightDems hearing on the Trump Admin's response to the #CoronavirusOutbreak.   The American people deserve transparency &amp; FACTS about #COVID19.  https://t.co/egc2gydTzp,2020-3-10 19:40:06,Hootsuite Inc.,57,163,covid; corona; ,,,,
Outrageous.   In the midst of the #CoronavirusOutbreak the President is spreading falsehoods &amp; urging the courts to destroy healthcare protections for millions of Americans. Trump cannot dismiss the seriousness of #COVID19 just to preserve his ego.  https://t.co/q9Jk614Nr4,2020-3-10 18:25:05,Hootsuite Inc.,7,15,covid; corona; ,,,,
.@realDonaldTrump not everything is “fake news” or a plot against you. Government agencies must be equipped to manage #COVID19. We need a measured response to stop the spread of the #CoronavirusOutbreak not outbursts and lies from the President.  https://t.co/eP4oRSqpuT,2020-3-9 14:55:39,Twitter Web App,9,20,covid; corona; ,,,,
One of the many reasons why @OversightDems are investigating the Trump Administration’s response to the #CoronavirusOutbreak. Our hospitals &amp; healthcare workers need transparency and FACTS from our gov agencies to prevent the spread of #COVID19. https://t.co/bQ6cbxcgsz,2020-3-7 22:14:04,Twitter for iPhone,13,17,covid; corona; ,,,,
This is grossly irresponsible &amp; riddled with dangerous contradictions and falsehoods. I’ve demanded @HHSgov &amp; @CDCgov provide real info about the spread of #COVID19.   The American people deserve facts not lies from Trump about the #CoronavirusOutbreak. https://t.co/ZMF9bQ14fp,2020-3-5 21:25:25,Twitter Web App,14,29,covid; corona; ,,,,
Thousands of airport workers face potential exposure to #Coronavirus &amp; have no health insurance due to irresponsible contractors that are pushing anti-union tactics designed to limit benefits. NY must pass the #HealthyTerminalsAct to keep these workers &amp; passengers safe. https://t.co/HDxKw3r5AP,2020-3-4 17:50:02,Twitter Web App,15,28,corona; ,,,,
The Trump Administration's response to the #CoronavirusOutbreak has been dysfunctional at best. Yesterday I demanded info from @HHSGov @CDCgov &amp; @US_FDA about testing accuracy diagnoses and cost of treating #COVID19.   Our @OversightDems letter ⬇️ https://t.co/gBTx3hH4hr,2020-3-4 17:20:53,Twitter Web App,7,14,covid; corona; ,,,,
The US is one of the only democracies that does not mandate sick leave which could make the spread of the #CoronavirusOutbreak much harder to control. We must guarantee paid medical leave for all Americans.   Our current approach is dangerous.  https://t.co/mqSHTlVqJ9,2020-3-3 18:30:06,Twitter Web App,14,26,corona; ,,,,
The first case of #Coronavirus (#COVID19) in NYC has been confirmed. It is critical to not panic and to #BePrepared. Keep informed and visit @CDCgov for facts and resources to keep yourself &amp; your loved ones healthy.  https://t.co/JAy6s1XqId,2020-3-2 17:00:40,Twitter Web App,3,10,covid; corona; ,,,,
For more information about the #Coronavirus you can find a comprehensive list of resources on my website: https://t.co/lTBHll1Gnn,2020-2-29 14:50:37,Twitter for iPhone,6,14,corona; ,,,,
STIGMA   There has been a surge in reports of discrimination &amp; violent attacks against Chinese-Americans and individuals of Asian descent. Xenophobia racism and discrimination are never okay. We must dispel the myths surrounding the #Coronavirus &amp; protect our communities.,2020-2-29 14:50:37,Twitter for iPhone,12,25,corona; ,,,,
Clean &amp; disinfect frequently touched objects/ surfaces using a household cleaning spray or wipe. Wash hands often and vigorously with soap and water for at least 20 seconds.  For more of @CDCgov's recommendations to prevent the spread of #Coronavirus visit https://t.co/PDAk0HfRVv,2020-2-29 14:50:36,Twitter for iPhone,9,12,corona; ,,,,
PREVENTION   @CDCgov recommends following these steps to reduce risk of #Coronavirus -Avoid close contact with people who are sick -Avoid touching your eyes nose and mouth -Stay home when you are sick -Cover your cough or sneeze with a tissue then throw the tissue in the trash https://t.co/k5MDQdlEPJ,2020-2-29 14:50:36,Twitter for iPhone,7,7,corona; ,,,,
SYMPTOMS   @CDCgov has reported that #Coronavirus symptoms can appear in a range of 2-14 days after exposure. Symptoms vary from mild to severe and include fever cough and shortness of breath.   More info here: https://t.co/VESjvkUKL9,2020-2-29 14:50:34,Twitter for iPhone,13,8,corona; ,,,,
In response to the global outbreak of #Coronavirus (#COVID19US) I want to share some basic information on how to keep you your family and loved ones safe &amp; healthy.   https://t.co/5G8dpA1wD5     THREAD ⬇️,2020-2-29 14:50:34,Twitter for iPhone,67,87,covid; corona; ,,,,
Trump wouldn’t be hoping for a “miracle” if he had not slashed the CDC budget by almost $700 million in the middle of a pandemic. The Administration’s response shows an ongoing failure to understand urgent public health needs. #Coronavirus  https://t.co/B6XjXvvKTN,2020-2-28 17:45:13,Hootsuite Inc.,12,34,corona; ,,,,
Any vaccine or treatment for the #Coronavirus must be accessible and affordable. We can’t allow the Trump Administration and #BigPharma to prioritize profits over public health.  https://t.co/Le9ILkXKUl,2020-2-27 18:30:04,Twitter Web App,10,19,corona; ,,,,
The worst HIV outbreak in Indiana history happened under Mike Pence's leadership. He has proven he is unable to handle a major public health crisis &amp; his record should be disqualifying.   This decision is irresponsible and dangerous. #Coronavirus https://t.co/n7lBCBvgpd,2020-2-27 17:55:26,Twitter for iPhone,14,22,corona; ,,,,
.@realDonaldTrump let me repeat myself: SCIENCE IS REAL. You can’t close your eyes and pretend that the #coronavirus doesn’t exist. Americans need a coordinated fully-funded response not an Admin that cuts the @CDC budget in the middle of a pandemic. https://t.co/aVOhmWqny6,2020-2-26 19:00:03,Twitter for iPhone,10,27,corona; ,,,,
