date,state.abb,state_incremental_cases,state_incremental_deaths
2020-03-20,PA,82.2,0
2020-03-20,SC,45,2
2020-03-20,SD,0,0
2020-03-20,TN,82,0
2020-03-20,TX,137.8,1
2020-03-20,UT,32,0
2020-03-20,VA,21.1,0
2020-03-20,VT,7,0
2020-03-20,WA,175.9,8
2020-03-20,WI,61,1
2020-03-20,WV,3,0
2020-03-20,WY,4,0
2020-03-21,AK,7,0
2020-03-21,AL,25.1,0
2020-03-21,AR,16,0
2020-03-21,AZ,34,0
2020-03-21,CA,261.2,3.3
2020-03-21,CO,111,1
2020-03-21,CT,29,1
2020-03-21,DC,6,1
2020-03-21,DE,6,0
2020-03-21,FL,199.8,2
2020-03-21,GA,49.1,5.9
2020-03-21,GU,1,0
2020-03-21,HI,11,0
2020-03-21,IA,23,0
2020-03-21,ID,11,0
2020-03-21,IL,167.9,0.8
2020-03-21,IN,47,1
2020-03-21,KS,8,1
2020-03-21,KY,17,1
2020-03-21,LA,222.1,6
2020-03-21,MA,104.2,1
2020-03-21,MD,45.1,1
2020-03-21,ME,13,0
2020-03-21,MI,239,1.9
2020-03-21,MN,22.099999999999998,1
2020-03-21,MO,19,0
2020-03-21,MS,60,0
2020-03-21,MT,10,0
2020-03-21,NC,40,0
2020-03-21,ND,1,0
2020-03-21,NE,8,0
2020-03-21,NH,10,0
2020-03-21,NJ,292,5
2020-03-21,NM,14,0
2020-03-21,NV,0,0
2020-03-21,NY,1450.8,6
2020-03-21,OH,78.1,2.1
2020-03-21,OK,4,0
2020-03-21,OR,23,1
2020-03-21,PA,119.10000000000001,1
2020-03-21,SC,46,0
2020-03-21,SD,0,0
2020-03-21,TN,69,2
2020-03-21,TX,161,0
2020-03-21,UT,26,0
2020-03-21,VA,37,1
2020-03-21,VT,20,0
2020-03-21,WA,251,11.9
2020-03-21,WI,65,1
2020-03-21,WV,4,0
2020-03-21,WY,2,0
2020-03-22,AK,1,0
2020-03-22,AL,26,0
2020-03-22,AR,41,0
2020-03-22,AZ,49.1,1.1
2020-03-22,CA,306.4,7.1000000000000005
2020-03-22,CO,114.9,1
2020-03-22,CT,103.9,3.1
2020-03-22,DC,21,0
2020-03-22,DE,11,0
2020-03-22,FL,234.8,2
2020-03-22,GA,68,3
2020-03-22,GU,12,1
2020-03-22,HI,8,0
2020-03-22,IA,22,0
2020-03-22,ID,5,0
2020-03-22,IL,296,3
2020-03-22,IN,76.1,3
2020-03-22,KS,9,0
2020-03-22,KY,18,0
2020-03-22,LA,71.9,4
2020-03-22,MA,113,3
2020-03-22,MD,50.1,0
2020-03-22,ME,17,0
2020-03-22,MI,246,3
2020-03-22,MN,33,0
2020-03-22,MO,37,0
2020-03-22,MS,67,0
2020-03-22,MT,5,0
2020-03-22,NC,85.1,0
2020-03-22,ND,2,0
2020-03-22,NE,1,0
2020-03-22,NH,13,0
2020-03-22,NJ,507.8,4
2020-03-22,NM,8,0
2020-03-22,NV,3,0
2020-03-22,NY,1977.9,3
2020-03-22,OH,103.9,0
2020-03-22,OK,14,1
2020-03-22,OR,24.099999999999998,1
2020-03-22,PA,116.1,1
2020-03-22,SC,22,0
2020-03-22,SD,7,0
2020-03-22,TN,92,0
2020-03-22,TX,91.7,1.9000000000000001
2020-03-22,UT,44,1
2020-03-22,VA,67,3
2020-03-22,VT,3,0
2020-03-22,WA,189,2
2020-03-22,WI,100.9,0
2020-03-22,WV,4,0
2020-03-22,WY,2,0
2020-03-23,AK,14,0
2020-03-23,AL,38.9,0
2020-03-23,AR,2,0
2020-03-23,AZ,81.1,0
2020-03-23,CA,387.8,3.4
2020-03-23,CO,126,3
2020-03-23,CT,87.9,2.1
2020-03-23,DC,18,1
2020-03-23,DE,31,0
2020-03-23,FL,222.1,5.1
2020-03-23,GA,161.1,0
2020-03-23,GU,2,0
2020-03-23,HI,16,0
2020-03-23,IA,15,0
2020-03-23,ID,3,0
2020-03-23,IL,180.1,3.1
2020-03-23,IN,60,3
2020-03-23,KS,16,0
2020-03-23,KY,18.1,0
2020-03-23,LA,333.9,14
2020-03-23,MA,108,3.9
2020-03-23,MD,45.199999999999996,0
2020-03-23,ME,18,0
2020-03-23,MI,291.1,6.9
2020-03-23,MN,63.9,0
2020-03-23,MO,48,1
2020-03-23,MS,42,0
2020-03-23,MT,11,0
2020-03-23,NC,33,0
2020-03-23,ND,2,0
2020-03-23,NE,11,0
2020-03-23,NH,23,1
2020-03-23,NJ,735,7.1
2020-03-23,NM,18,0
2020-03-23,NV,25.9,2
2020-03-23,NY,2447,5
2020-03-23,OH,93.3,3
2020-03-23,OK,14,0
2020-03-23,OR,29.9,0
2020-03-23,PA,140,3
2020-03-23,SC,105.1,2
2020-03-23,SD,7,0
2020-03-23,TN,17,0
2020-03-23,TX,89.1,0
2020-03-23,UT,75.1,0
2020-03-23,VA,34.9,0
2020-03-23,VT,0,0
2020-03-23,WA,257.1,13
2020-03-23,WI,35.9,1
2020-03-23,WV,0,0
2020-03-23,WY,2,0
2020-03-24,AK,6,0
2020-03-24,AL,46,0
2020-03-24,AR,89,2
2020-03-24,AZ,92.1,1
2020-03-24,CA,405.5,13.1
2020-03-24,CO,177.9,0
2020-03-24,CT,202.89999999999998,2.1
2020-03-24,DC,21,0
2020-03-24,DE,17,0
2020-03-24,FL,235.8,2
2020-03-24,GA,262.9,10
2020-03-24,GU,3,0
2020-03-24,HI,5,0
2020-03-24,IA,19,1
2020-03-24,ID,23,0
2020-03-24,IL,305.9,4
2020-03-24,IN,107,5
2020-03-24,KS,20,1
2020-03-24,KY,29,0
2020-03-24,LA,218,11
2020-03-24,MA,349,2
2020-03-24,MD,59.1,1
2020-03-24,ME,16,0
2020-03-24,MI,459.1,8.1
2020-03-24,MN,29,0
2020-03-24,MO,21,1
2020-03-24,MS,71,0
2020-03-24,MT,6,0
2020-03-24,NC,95,0
2020-03-24,ND,5,0
2020-03-24,NE,4,0
2020-03-24,NH,7,0
2020-03-24,NJ,602.1,16.9
2020-03-24,NM,16.9,0
2020-03-24,NV,118,2
2020-03-24,NY,2191.1,6
2020-03-24,OH,120.1,2
2020-03-24,OK,25,1
2020-03-24,OR,18,3.1
2020-03-24,PA,207.1,2
2020-03-24,SC,42.9,3
2020-03-24,SD,2,0
2020-03-24,TN,231,0
2020-03-24,TX,128.9,2.9000000000000004
2020-03-24,UT,42,0
2020-03-24,VA,37,0
2020-03-24,VT,41,0
2020-03-24,WA,290.90000000000003,13.1
2020-03-24,WI,63,0
2020-03-24,WV,23,0
2020-03-24,WY,9,0
2020-03-25,AK,17,0
2020-03-25,AL,143.9,1
2020-03-25,AR,76,0
2020-03-25,AZ,75.9,0
2020-03-25,CA,538.8,15.5
2020-03-25,CO,174,8.9
2020-03-25,CT,257,7
2020-03-25,DC,46,0
2020-03-25,DE,15,0
2020-03-25,FL,512.9,2.9
2020-03-25,GA,214.2,0
2020-03-25,GU,0,0
2020-03-25,HI,14,0
2020-03-25,IA,23,0
2020-03-25,ID,50,0
2020-03-25,IL,341,2.8
2020-03-25,IN,113,2
2020-03-25,KS,32,0
2020-03-25,KY,23,2
2020-03-25,LA,407.90000000000003,19
2020-03-25,MA,609.9,4
2020-03-25,MD,74,0
2020-03-25,ME,22,0
2020-03-25,MI,502.1,18.9
2020-03-25,MN,25,0
2020-03-25,MO,144,3
2020-03-25,MS,56,4
2020-03-25,MT,14,0
2020-03-25,NC,165,1
2020-03-25,ND,8,0
2020-03-25,NE,7,0
2020-03-25,NH,29,0
2020-03-25,NJ,439,17.9
2020-03-25,NM,12.9,1
2020-03-25,NV,15,0
2020-03-25,NY,2294.9,17
2020-03-25,OH,143,3
2020-03-25,OK,58,2
2020-03-25,OR,56.900000000000006,2
2020-03-25,PA,300.2,4.1
2020-03-25,RI,66,0
2020-03-25,SC,83,0
2020-03-25,SD,11,0
2020-03-25,TN,84,0
2020-03-25,TX,275,2.9
2020-03-25,UT,37.1,0
2020-03-25,VA,99.2,2
2020-03-25,VT,30,5
2020-03-25,WA,193.1,7.1
2020-03-25,WI,142,2
2020-03-25,WV,12,0
2020-03-25,WY,12,0
2020-03-26,AK,10,0
2020-03-26,AL,152,2
2020-03-26,AR,43,1
2020-03-26,AZ,105.9,3.1
2020-03-26,CA,876.8,15.3
2020-03-26,CO,262,5
2020-03-26,CT,137,2.1
2020-03-26,DC,48,1
2020-03-26,DE,24,1
2020-03-26,FL,508,5.8999999999999995
2020-03-26,GA,238.1,0
2020-03-26,GU,17,0
2020-03-26,HI,10,0
2020-03-26,IA,32,0
2020-03-26,ID,65,3
2020-03-26,IL,663.8,7
2020-03-26,IN,177,4
2020-03-26,KS,39,0
2020-03-26,KY,43,0
2020-03-26,LA,507.1,18
2020-03-26,MA,471.1,9.9
2020-03-26,MD,158.1,0
2020-03-26,ME,14,0
2020-03-26,MI,579.2,20
2020-03-26,MN,57,0
2020-03-26,MO,114.9,0
2020-03-26,MS,110,1
2020-03-26,MT,25,0
2020-03-26,NC,77,1
2020-03-26,ND,13,0
2020-03-26,NE,7,0
2020-03-26,NH,21,0
2020-03-26,NJ,1929.1000000000001,19.9
2020-03-26,NM,23,0
2020-03-26,NV,112,4
2020-03-26,NY,2819.9,16.1
2020-03-26,OH,159.9,4
2020-03-26,OK,84,2
2020-03-26,OR,50,1
2020-03-26,PA,539,4
2020-03-26,RI,5,0
2020-03-26,SC,31,1
2020-03-26,SD,5,0
2020-03-26,TN,143.1,0
2020-03-26,TX,410.2,8
2020-03-26,UT,61,0
2020-03-26,VA,177.9,1
2020-03-26,VT,27,0
2020-03-26,WA,558,21.9
2020-03-26,WI,131.1,3
2020-03-26,WV,25,0
2020-03-26,WY,7,0
2020-03-27,AK,16,1
2020-03-27,AL,100.9,1
2020-03-27,AR,32,0
2020-03-27,AZ,157,5
2020-03-27,CA,855.5,20.9
2020-03-27,CO,268.9,5.8999999999999995
2020-03-27,CT,278.9,6
2020-03-27,DC,36,0
2020-03-27,DE,22,1
2020-03-27,FL,720,16.9
2020-03-27,GA,525,25.9
2020-03-27,GU,4,0
2020-03-27,HI,14,0
2020-03-27,IA,57,2
2020-03-27,ID,44,1
2020-03-27,IL,491,10.9
2020-03-27,IN,331.09999999999997,9
2020-03-27,KS,40,1
2020-03-27,KY,51,3
2020-03-27,LA,437,36.1
2020-03-27,MA,786,9.9
2020-03-27,MD,209.1,1
2020-03-27,ME,11,1
2020-03-27,MI,763,29.9
2020-03-27,MN,52,2
2020-03-27,MO,145.9,1
2020-03-27,MS,90,2
2020-03-27,MT,31,1
2020-03-27,NC,144.9,1
2020-03-27,ND,10,1
2020-03-27,NE,11,2
2020-03-27,NH,29,1
2020-03-27,NJ,1443,26
2020-03-27,NM,55,0
2020-03-27,NV,102,0
2020-03-27,NY,3360.9,18.1
2020-03-27,OH,277.1,7
2020-03-27,OK,74,1
2020-03-27,OR,99.1,1
2020-03-27,PA,527.1,7.1000000000000005
2020-03-27,RI,0,0
2020-03-27,SC,86,4
2020-03-27,SD,12,0
2020-03-27,TN,138,0
2020-03-27,TX,429.1,4
2020-03-27,UT,66,0
2020-03-27,VA,37,0
2020-03-27,VT,28,0
2020-03-27,WA,584.1,27.099999999999998
2020-03-27,WI,176,6
2020-03-27,WV,20,0
2020-03-27,WY,18,0
2020-03-28,AK,17,0
2020-03-28,AL,81.1,0
2020-03-28,AR,22.1,2
2020-03-28,AZ,107.9,1
2020-03-28,CA,651.2,17.7
2020-03-28,CO,297,13
2020-03-28,CT,233,6
2020-03-28,DC,37,1
2020-03-28,DE,49,3
2020-03-28,FL,840,10
2020-03-28,GA,224.9,18
2020-03-28,GU,4,0
2020-03-28,HI,30,0
2020-03-28,IA,62,0
2020-03-28,ID,30,1
2020-03-28,IL,515.1,13
2020-03-28,IN,247.1,6
2020-03-28,KS,59,2
2020-03-28,KY,77,1
2020-03-28,LA,576,18
2020-03-28,MA,962.9,9
2020-03-28,MD,276.09999999999997,5
2020-03-28,ME,43,0
2020-03-28,MI,962,18.9
2020-03-28,MN,44.9,2
2020-03-28,MO,150,2
2020-03-28,MS,86.9,5
2020-03-28,MT,26,0
2020-03-28,NC,188,1
2020-03-28,ND,25,0
2020-03-28,NE,20,0
2020-03-28,NH,27,0
2020-03-28,NJ,1805,31.900000000000002
2020-03-28,NM,19,1
2020-03-28,NV,106.9,4
2020-03-28,NY,3360.9,25.1
2020-03-28,OH,261.9,3
2020-03-28,OK,55,7
2020-03-28,OR,65,1
2020-03-28,PA,597.9,12.1
2020-03-28,RI,0,0
2020-03-28,SC,119,2
2020-03-28,SD,10,0
2020-03-28,TN,193,0
2020-03-28,TX,410,5
2020-03-28,UT,128,0
2020-03-28,VA,134,0
2020-03-28,VT,26,0
2020-03-28,WA,425.9,13.9
2020-03-28,WI,112,1
2020-03-28,WV,17,0
2020-03-28,WY,11,0
2020-03-29,AK,12,1
2020-03-29,AL,110,1
2020-03-29,AR,42,1
2020-03-29,AZ,157.1,1
2020-03-29,CA,754.8,10.1
2020-03-29,CO,232.9,3
2020-03-29,CT,469.1,1.1
2020-03-29,DC,38,1
2020-03-29,DE,18,1
2020-03-29,FL,904.8,4
2020-03-29,GA,240,3.9
2020-03-29,GU,1,0
2020-03-29,HI,18,0
2020-03-29,IA,38,1
2020-03-29,ID,48,1
2020-03-29,IL,1071.1,20.9
2020-03-29,IN,283,2
2020-03-29,KS,61,1
2020-03-29,KY,44,0
2020-03-29,LA,225,15.9
2020-03-29,MA,593.9,4
2020-03-29,MD,178,1
2020-03-29,ME,40,1
2020-03-29,MI,807,20
2020-03-29,MN,61.9,4
2020-03-29,MO,54,1
2020-03-29,MS,96,1
2020-03-29,MT,14,0
2020-03-29,NC,194,2
2020-03-29,ND,4,0
2020-03-29,NE,16,0
2020-03-29,NH,44,1
2020-03-29,NJ,1719.9,0
2020-03-29,NM,27,0
2020-03-29,NV,14,1
2020-03-29,NY,3201.8,10.9
2020-03-29,OH,259,5
2020-03-29,OK,52,1
2020-03-29,OR,69,0
2020-03-29,PA,626,5
2020-03-29,RI,154,0
2020-03-29,SC,114,1
2020-03-29,SD,22,0
2020-03-29,TN,177,1
2020-03-29,TX,340.7,5.1
2020-03-29,UT,127,0
2020-03-29,VA,150,2
2020-03-29,VT,24,0
2020-03-29,WA,482.1,16.1
2020-03-29,WI,78,0
2020-03-29,WV,11,1
2020-03-29,WY,3,0
2020-03-30,AK,6,0
2020-03-30,AL,117.1,6
2020-03-30,AR,62,1
2020-03-30,AZ,239,1
2020-03-30,CA,1099.9,14.9
2020-03-30,CO,367,3.9
2020-03-30,CT,402.1,2
2020-03-30,DC,59,4
2020-03-30,DE,32,1
2020-03-30,FL,752.1,12.1
2020-03-30,GA,458.8,22
2020-03-30,GU,2,0
2020-03-30,HI,28,0
2020-03-30,IA,88,2
2020-03-30,ID,105,1
2020-03-30,IL,452,13.2
2020-03-30,IN,275,4
2020-03-30,KS,41,2
2020-03-30,KY,43,2
2020-03-30,LA,479,34
2020-03-30,MA,768,8
2020-03-30,MD,170.9,3.9
2020-03-30,ME,22,1
2020-03-30,MI,1035,65.1
2020-03-30,MN,72,1
2020-03-30,MO,144.1,1
2020-03-30,MS,89,2
2020-03-30,MT,16,3
2020-03-30,NC,137,0
2020-03-30,ND,12,2
2020-03-30,NE,45,1
2020-03-30,NH,56,0
2020-03-30,NJ,2430,58.9
2020-03-30,NM,45,2
2020-03-30,NV,243,3
2020-03-30,NY,3328.8,27.2
2020-03-30,OH,267.9,9.8
2020-03-30,OK,52.1,1
2020-03-30,OR,57.9,3
2020-03-30,PA,714.8,8.1
2020-03-30,RI,84,0
2020-03-30,SC,150,2
2020-03-30,SD,10,0
2020-03-30,TN,241,1
2020-03-30,TX,343,10.9
2020-03-30,UT,80,0
2020-03-30,VA,131.2,1
2020-03-30,VT,26,0
2020-03-30,WA,302,12.1
2020-03-30,WI,148.9,3
2020-03-30,WV,21,0
2020-03-30,WY,8,0
2020-03-31,AK,13,0
2020-03-31,AL,52.1,2.9
2020-03-31,AR,53,0
2020-03-31,AZ,129.1,3
2020-03-31,CA,1161.8,36.699999999999996
2020-03-31,CO,364.9,18.2
2020-03-31,CT,656.1,30.9
2020-03-31,DC,94,0
2020-03-31,DE,55,3
2020-03-31,FL,1047.3,13.1
2020-03-31,GA,1016,21
2020-03-31,GU,79,1
2020-03-31,HI,18,1
2020-03-31,IA,74,1
2020-03-31,ID,111,2
2020-03-31,IL,919,23.099999999999998
2020-03-31,IN,380.1,17
2020-03-31,KS,61,1
2020-03-31,KY,165,7
2020-03-31,LA,1204.9,50
2020-03-31,MA,1024.1,33
2020-03-31,MD,247,2.9
2020-03-31,ME,27,2
2020-03-31,MI,1105,67
2020-03-31,MN,53,0
2020-03-31,MO,292,1.9
2020-03-31,MS,89,4
2020-03-31,MT,21,0
2020-03-31,NC,224.2,4
2020-03-31,ND,17,0
2020-03-31,NE,16,1
2020-03-31,NH,53,0
2020-03-31,NJ,2216.9,68.1
2020-03-31,NM,33,1
2020-03-31,NV,115.9,8
2020-03-31,NY,3563.9,38
2020-03-31,OH,266,15.1
2020-03-31,OK,85,6
2020-03-31,OR,83,2
2020-03-31,PA,840.9,23
2020-03-31,RI,107,0
2020-03-31,SC,157.9,4
2020-03-31,SD,7,0
2020-03-31,TN,170,1
2020-03-31,TX,522.9,10.8
2020-03-31,UT,70,1
2020-03-31,VA,229,0
2020-03-31,VT,28,0
2020-03-31,WA,125,4.9
2020-03-31,WI,81.9,4.8999999999999995
2020-03-31,WV,17,0
2020-03-31,WY,25,0
2020-04-01,AK,10,0
2020-04-01,AL,108.9,14
2020-04-01,AR,59,2
2020-04-01,AZ,115.2,4
2020-04-01,CA,1274,27.2
2020-04-01,CO,349.9,11
2020-04-01,CT,321.1,16.1
2020-04-01,DC,91,2
2020-04-01,DE,49,1
2020-04-01,FL,1026.8,15.200000000000001
2020-04-01,GA,321.2,28
2020-04-01,GU,8,1
2020-04-01,HI,29,0
2020-04-01,IA,50,2
2020-04-01,ID,143,0
2020-04-01,IL,976,38.9
2020-04-01,IN,400.1,19
2020-04-01,KS,54,1
2020-04-01,KY,84,2
2020-04-01,LA,1181,39
2020-04-01,MA,1197,32.9
2020-04-01,MD,288.9,6
2020-04-01,ME,40,2
2020-04-01,MI,1595,70.1
2020-04-01,MN,59.9,0
2020-04-01,MO,69,6
2020-04-01,MS,136,2
2020-04-01,MT,21,0
2020-04-01,NC,64.1,1
2020-04-01,ND,21,0
2020-04-01,NE,24,1
2020-04-01,NH,48,1
2020-04-01,NJ,2730.1,88
2020-04-01,NM,48.1,1
2020-04-01,NV,137.9,6
2020-04-01,NY,3757,91.9
2020-04-01,OH,349,9.9
2020-04-01,OK,153,6
2020-04-01,OR,47,1
2020-04-01,PA,807.9,7
2020-04-01,RI,113,3
2020-04-01,SC,210,4
2020-04-01,SD,22,0
2020-04-01,TN,457,18
2020-04-01,TX,814,8
2020-04-01,UT,107,1.1
2020-04-01,VA,235.1,6
2020-04-01,VT,25,0
2020-04-01,WA,527,24.1
2020-04-01,WI,200.9,8
2020-04-01,WV,29,0
2020-04-01,WY,17,0
2020-04-02,AK,2,0
2020-04-02,AL,162,4
2020-04-02,AR,55,2
2020-04-02,AZ,187,11.1
2020-04-02,CA,1333.2,33.6
2020-04-02,CO,375,17
2020-04-02,CT,278,27.9
2020-04-02,DC,67,1
2020-04-02,DE,25,1
2020-04-02,FL,1222,44.1
2020-04-02,GA,523.9,20
2020-04-02,GU,5,0
2020-04-02,HI,25,1
2020-04-02,IA,66,2
2020-04-02,ID,222,0
2020-04-02,IL,704.9,19
2020-04-02,IN,478.2,14
2020-04-02,KS,65,3
2020-04-02,KY,73,14
2020-04-02,LA,2716.1,34
2020-04-02,MA,1213.8999999999999,32.1
2020-04-02,MD,380,5.1
2020-04-02,ME,31,0
2020-04-02,MI,1478.1,82.9
2020-04-02,MN,53,1
2020-04-02,MO,393.9,6
2020-04-02,MS,104,4
2020-04-02,MT,22,1
2020-04-02,NC,267,6
2020-04-02,ND,12,0
2020-04-02,NE,45,1
2020-04-02,NH,64,1
2020-04-02,NJ,2981.1,180
2020-04-02,NM,40,1
2020-04-02,NV,168,6
2020-04-02,NY,4509.8,117.9
2020-04-02,OH,355,16
2020-04-02,OK,160,5
2020-04-02,OR,90.1,2
2020-04-02,PA,1216.1000000000001,13
2020-04-02,RI,36,0
2020-04-02,SC,261,5
2020-04-02,SD,36,1
2020-04-02,TN,520,9
2020-04-02,TX,550,15.1
2020-04-02,UT,86.1,0
2020-04-02,VA,222,0
2020-04-02,VT,23,0
2020-04-02,WA,486.9,22
2020-04-02,WI,178,4
2020-04-02,WV,26,1
2020-04-02,WY,16,0
2020-04-03,AK,11,0
2020-04-03,AL,265,6
2020-04-03,AR,52,0
2020-04-03,AZ,169,5
2020-04-03,CA,1378.2,37.2
2020-04-03,CO,438,13.9
2020-04-03,CT,1047,20.1
2020-04-03,DC,104,3
2020-04-03,DE,57,2
2020-04-03,FL,1259.1,25.1
2020-04-03,GA,923.9,22.1
2020-04-03,GU,2,1
2020-04-03,HI,43,0
2020-04-03,IA,85,0
2020-04-03,ID,121,1
2020-04-03,IL,1197,46.800000000000004
2020-04-03,IN,398,24
2020-04-03,KS,71,5
2020-04-03,KY,0,0
2020-04-03,LA,1145,57
2020-04-03,MA,1493,38
2020-04-03,MD,427,13
2020-04-03,ME,53,2
2020-04-03,MI,1845.1000000000001,60.2
2020-04-03,MN,47.1,8
2020-04-03,MO,264,8
2020-04-03,MS,181,3
2020-04-03,MT,21,0
2020-04-03,NC,234.9,6
2020-04-03,ND,14,0
2020-04-03,NE,29,0
2020-04-03,NH,61,2
2020-04-03,NJ,4365.9,108
2020-04-03,NM,90,3
2020-04-03,NV,233,5
2020-04-03,NY,4788,64
2020-04-03,OH,409,9.9
2020-04-03,OK,110,4
2020-04-03,OR,72.1,1
2020-04-03,PA,1380.8,11
2020-04-03,RI,0,4
2020-04-03,SC,146,3
2020-04-03,SD,22,0
2020-04-03,TN,213,6
2020-04-03,TX,821.2,18
2020-04-03,UT,187,1
2020-04-03,VA,304.9,16.9
2020-04-03,VT,53,0
2020-04-03,WA,415,20.9
2020-04-03,WI,186.1,13
2020-04-03,WV,25,0
2020-04-03,WY,13,0
2020-04-04,AK,13,1
2020-04-04,AL,97,6
2020-04-04,AR,6,2
2020-04-04,AZ,250.1,13.9
2020-04-04,CA,1228.2,40.8
2020-04-04,CO,339,15.9
2020-04-04,CT,338,32.9
2020-04-04,DC,145,6
2020-04-04,DE,143,0
2020-04-04,FL,1277.1,24.9
2020-04-04,GA,591.9,10
2020-04-04,GU,69,0
2020-04-04,HI,35,0
2020-04-04,IA,87,0
2020-04-04,ID,64,0
2020-04-04,IL,1478.1000000000001,36.1
2020-04-04,IN,520,18
2020-04-04,KS,77,2
2020-04-04,KY,85,3
2020-04-04,LA,2208.1,46
2020-04-04,MA,1273,23.8
2020-04-04,MD,367,11.9
2020-04-04,ME,23,1
2020-04-04,MI,1438,64
2020-04-04,MN,73.9,2
2020-04-04,MO,153,8
2020-04-04,MS,97,6
2020-04-04,MT,19,1
2020-04-04,NC,308.9,7
2020-04-04,ND,13,0
2020-04-04,NE,42,2
2020-04-04,NH,77,2
2020-04-04,NJ,5099.1,192.9
2020-04-04,NM,51,1
2020-04-04,NV,156.9,3
2020-04-04,NY,5940.8,544.9
2020-04-04,OH,426.9,11
2020-04-04,OK,170,4
2020-04-04,OR,100.9,4
2020-04-04,PA,1708.2,38
2020-04-04,RI,119,0
2020-04-04,SC,216.9,6
2020-04-04,SD,25,0
2020-04-04,TN,222,9
2020-04-04,TX,793.1,26
2020-04-04,UT,178,0
2020-04-04,VA,396.9,0
2020-04-04,VT,66,0
2020-04-04,WA,298,25.099999999999998
2020-04-04,WI,196,10
2020-04-04,WV,40,0
2020-04-04,WY,22,0
2020-04-05,AK,14,1
2020-04-05,AL,208,1
2020-04-05,AR,108,2
2020-04-05,AZ,250.1,4
2020-04-05,CA,1406,28
2020-04-05,CO,341,14
2020-04-05,CT,418,24
2020-04-05,DC,96,1
2020-04-05,DE,80,0
2020-04-05,FL,811,26
2020-04-05,GA,164.1,10
2020-04-05,GU,42,0
2020-04-05,HI,21,0
2020-04-05,IA,82,11
2020-04-05,ID,24,0
2020-04-05,IL,887,35
2020-04-05,IN,462.1,15
2020-04-05,KS,67,2
2020-04-05,KY,216,0
2020-04-05,LA,514.1,61
2020-04-05,MA,822.9,15
2020-04-05,MD,484,14
2020-04-05,ME,15,0
2020-04-05,MI,1435,76
2020-04-05,MN,65.1,4.1
2020-04-05,MO,80.1,8
2020-04-05,MS,182.9,8
2020-04-05,MT,17,0
2020-04-05,NC,183,7
2020-04-05,ND,21,0
2020-04-05,NE,38,0
2020-04-05,NH,46,0
2020-04-05,NJ,3495,70.1
2020-04-05,NM,80,1
2020-04-05,NV,122,0
2020-04-05,NY,3670,6
2020-04-05,OH,304,17
2020-04-05,OK,92.1,4
2020-04-05,OR,68,1
2020-04-05,PA,1479.9,18.9
2020-04-05,RI,66,0
2020-04-05,SC,132.1,4
2020-04-05,SD,28,0
2020-04-05,TN,255,3
2020-04-05,TX,551.2,11.9
2020-04-05,UT,178,0
2020-04-05,VA,227.9,0
2020-04-05,VT,50,0
2020-04-05,WA,581.1,26
2020-04-05,WI,154.9,13
2020-04-05,WV,43,1
2020-04-05,WY,11,0
2020-04-06,AK,6,0
2020-04-06,AL,165,8
2020-04-06,AR,77,1
2020-04-06,AZ,196.9,2
2020-04-06,CA,1158.9,35.2
2020-04-06,CO,195,10.1
2020-04-06,CT,1189,18.1
2020-04-06,DC,99,2
2020-04-06,DE,110,1
2020-04-06,FL,1278.1,33
2020-04-06,GA,789.9,75
2020-04-06,GU,1,0
2020-04-06,HI,14,3
2020-04-06,IA,78,3
2020-04-06,ID,70,3
2020-04-06,IL,971,26
2020-04-06,IN,551.1,20
2020-04-06,KS,85,2
2020-04-06,KY,9,8
2020-04-06,LA,1840,36
2020-04-06,MA,1306,27
2020-04-06,MD,436.1,24
2020-04-06,ME,29,0
2020-04-06,MI,1435.2,109
2020-04-06,MN,52,5.1
2020-04-06,MO,317,4
2020-04-06,MS,100.1,8
2020-04-06,MT,21,0
2020-04-06,NC,285.1,5
2020-04-06,ND,18,0
2020-04-06,NE,61,2
2020-04-06,NH,51,0
2020-04-06,NJ,3884.9,84.9
2020-04-06,NM,62,0
2020-04-06,NV,111,0
2020-04-06,NY,4477.2,281.09999999999997
2020-04-06,OH,407,23.1
2020-04-06,OK,75,5
2020-04-06,OR,64.1,2
2020-04-06,PA,1485,11
2020-04-06,RI,0,0
2020-04-06,SC,183,4
2020-04-06,SD,48,0
2020-04-06,TN,227,13
2020-04-06,TX,1033,22.9
2020-04-06,UT,35,0
2020-04-06,VA,240.9,1
2020-04-06,VI,44,0
2020-04-06,VT,23,0
2020-04-06,WA,361.90000000000003,39
2020-04-06,WI,173,10
2020-04-06,WV,22,1
2020-04-06,WY,13,0
2020-04-07,AK,22,0
2020-04-07,AL,192,11
2020-04-07,AR,70.1,2
2020-04-07,AZ,110.8,8.1
2020-04-07,CA,1177.9,60.800000000000004
2020-04-07,CO,281.1,29.1
2020-04-07,CT,847,68.1
2020-04-07,DC,114,0
2020-04-07,DE,145,1
2020-04-07,FL,1121.1,42.1
2020-04-07,GA,1465.8,53
2020-04-07,GU,8,0
2020-04-07,HI,25,0
2020-04-07,IA,102,1
2020-04-07,ID,40,2
2020-04-07,IL,1314.8,75
2020-04-07,IN,558,37.1
2020-04-07,KS,51,5
2020-04-07,KY,232,21
2020-04-07,LA,1416,71
2020-04-07,MA,1381.9,95
2020-04-07,MD,325.9,11.9
2020-04-07,ME,22,2
2020-04-07,MI,1684,119.1
2020-04-07,MN,84,4
2020-04-07,MO,307,18
